"xcoord","ycoord","id","boro","tree.next7","tree.sandy"
1011000,164000,1705,"BK",1,1
1011000,165000,1704,"BK",1,NA
1011000,166000,1702,"BK",0,NA
1011000,168000,1631,"BK",1,0
1011000,169000,1629,"BK",1,0
1011000,170000,1627,"BK",0,0
1011000,171000,1625,"BK",0,NA
1011000,172000,1622,"BK",1,NA
1011000,173000,1649,"BK",1,NA
1011000,174000,1645,"BK",1,0
1011000,175000,1642,"BK",1,NA
1011000,176000,1639,"BK",NA,NA
1011000,177000,685,"BK",NA,NA
1011000,178000,682,"BK",1,NA
1011000,179000,678,"BK",1,NA
1011000,180000,676,"BK",1,NA
1011000,181000,673,"BK",1,0
1011000,182000,702,"BK",1,NA
1011000,183000,696,"BK",0,NA
1011000,184000,692,"BK",0,NA
1011000,185000,326,"BK",0,NA
1011000,186000,352,"BK",1,NA
1011000,187000,351,"BK",1,NA
1011000,188000,651,"BK",0,NA
1011000,189000,650,"BK",NA,NA
1011000,190000,649,"BK",0,NA
1011000,191000,647,"BK",0,NA
1011000,192000,646,"BK",0,NA
1011000,192000,4191,"QN",0,NA
1011000,193000,643,"BK",0,NA
1011000,193000,4192,"QN",0,NA
1011000,194000,4182,"QN",1,1
1011000,195000,4181,"QN",1,0
1011000,196000,4183,"QN",1,NA
1011000,197000,4164,"QN",1,1
1011000,198000,4163,"QN",1,NA
1011000,199000,4045,"QN",1,NA
1011000,2e+05,4044,"QN",1,NA
1011000,201000,4043,"QN",1,NA
1011000,202000,4040,"QN",1,1
1011000,203000,4039,"QN",1,1
1011000,204000,3972,"QN",NA,NA
1011000,205000,3973,"QN",1,NA
1011000,206000,3976,"QN",NA,NA
1011000,207000,3968,"QN",NA,NA
1011000,208000,3965,"QN",1,1
1011000,209000,3963,"QN",1,NA
1011000,210000,3789,"QN",1,NA
1011000,211000,3775,"QN",0,1
1011000,212000,3767,"QN",0,1
1011000,213000,3763,"QN",1,0
1011000,214000,3758,"QN",1,1
1011000,215000,3749,"QN",1,1
1011000,216000,3727,"QN",0,NA
1011000,217000,3663,"QN",NA,NA
1011000,218000,3661,"QN",0,NA
1011000,219000,3660,"QN",1,NA
1011000,220000,3669,"QN",1,NA
1011000,221000,3676,"QN",1,NA
1011000,222000,3681,"QN",0,1
1011000,223000,3685,"QN",1,1
1011000,224000,3698,"QN",NA,NA
1011000,232000,1919,"BX",NA,NA
1011000,233000,1918,"BX",NA,NA
1011000,234000,1917,"BX",NA,NA
1011000,235000,1911,"BX",0,NA
1011000,236000,1946,"BX",0,NA
1011000,237000,1943,"BX",0,1
1011000,238000,1944,"BX",0,1
1011000,239000,1942,"BX",NA,NA
1011000,240000,1941,"BX",1,NA
1011000,241000,1934,"BX",1,0
1011000,242000,1933,"BX",0,NA
1011000,243000,2041,"BX",1,0
1011000,244000,2039,"BX",0,NA
1011000,245000,2037,"BX",0,NA
1011000,246000,2035,"BX",1,NA
1011000,247000,2008,"BX",0,NA
1011000,248000,2007,"BX",0,NA
1011000,249000,2010,"BX",1,NA
1011000,250000,2012,"BX",1,NA
1011000,251000,2111,"BX",0,0
1011000,252000,2114,"BX",0,0
1011000,253000,2116,"BX",1,NA
1011000,254000,2118,"BX",0,0
1011000,255000,2122,"BX",1,NA
1011000,256000,2126,"BX",1,NA
1011000,257000,2137,"BX",1,NA
1011000,258000,2157,"BX",1,0
1011000,259000,2161,"BX",1,0
1011000,260000,2166,"BX",1,NA
1011000,261000,2167,"BX",1,NA
1011000,262000,2806,"BX",1,NA
1011000,263000,2809,"BX",1,1
1011000,264000,2815,"BX",NA,NA
1011000,265000,2817,"BX",NA,NA
1011000,266000,2822,"BX",1,NA
1011000,267000,2824,"BX",NA,NA
1011000,268000,2830,"BX",NA,NA
1011000,269000,2832,"BX",1,NA
1011000,270000,2836,"BX",1,NA
1011000,271000,2840,"BX",1,NA
1011000,272000,2842,"BX",NA,NA
1012000,162000,1717,"BK",NA,NA
1012000,163000,1709,"BK",1,NA
1012000,164000,1710,"BK",1,1
1012000,165000,1706,"BK",1,NA
1012000,166000,1718,"BK",NA,NA
1012000,168000,1635,"BK",1,1
1012000,169000,1632,"BK",1,1
1012000,170000,1630,"BK",0,0
1012000,171000,1628,"BK",0,0
1012000,172000,1655,"BK",0,NA
1012000,173000,1651,"BK",1,1
1012000,174000,1650,"BK",1,NA
1012000,175000,1646,"BK",1,NA
1012000,176000,1643,"BK",0,NA
1012000,177000,1640,"BK",1,NA
1012000,178000,716,"BK",1,0
1012000,179000,714,"BK",1,NA
1012000,180000,711,"BK",1,NA
1012000,181000,706,"BK",NA,NA
1012000,182000,703,"BK",1,0
1012000,183000,697,"BK",1,NA
1012000,184000,693,"BK",NA,NA
1012000,185000,689,"BK",0,NA
1012000,186000,353,"BK",1,NA
1012000,187000,653,"BK",0,NA
1012000,188000,652,"BK",NA,NA
1012000,192000,4193,"QN",NA,NA
1012000,193000,4195,"QN",1,1
1012000,194000,4197,"QN",0,NA
1012000,195000,4184,"QN",0,0
1012000,196000,4185,"QN",1,NA
1012000,197000,4186,"QN",1,NA
1012000,198000,4189,"QN",1,NA
1012000,199000,4047,"QN",1,1
1012000,2e+05,4046,"QN",1,1
1012000,201000,4050,"QN",1,1
1012000,202000,4048,"QN",1,1
1012000,203000,4041,"QN",1,1
1012000,204000,3974,"QN",1,1
1012000,205000,3975,"QN",1,NA
1012000,206000,3977,"QN",1,NA
1012000,207000,3969,"QN",1,NA
1012000,208000,3966,"QN",1,1
1012000,209000,3790,"QN",1,1
1012000,210000,3784,"QN",1,1
1012000,211000,3771,"QN",1,NA
1012000,212000,3768,"QN",1,1
1012000,213000,3764,"QN",1,1
1012000,214000,3759,"QN",1,NA
1012000,215000,3750,"QN",1,1
1012000,216000,3723,"QN",1,1
1012000,217000,3722,"QN",NA,NA
1012000,218000,3726,"QN",NA,NA
1012000,219000,3668,"QN",1,NA
1012000,220000,3670,"QN",1,NA
1012000,221000,3671,"QN",1,1
1012000,222000,3677,"QN",0,1
1012000,223000,3682,"QN",NA,NA
1012000,224000,3686,"QN",NA,NA
1012000,226000,3697,"QN",NA,NA
1012000,233000,1924,"BX",NA,NA
1012000,234000,1923,"BX",NA,NA
1012000,235000,1920,"BX",1,NA
1012000,236000,1921,"BX",0,0
1012000,237000,1950,"BX",1,NA
1012000,238000,1951,"BX",0,NA
1012000,239000,1948,"BX",0,0
1012000,240000,1947,"BX",0,NA
1012000,241000,1945,"BX",0,NA
1012000,242000,1935,"BX",1,NA
1012000,243000,2047,"BX",1,NA
1012000,244000,2045,"BX",1,NA
1012000,245000,2043,"BX",NA,NA
1012000,246000,2040,"BX",0,NA
1012000,247000,2038,"BX",NA,1
1012000,248000,2036,"BX",1,NA
1012000,249000,2077,"BX",0,NA
1012000,250000,2078,"BX",0,NA
1012000,251000,2107,"BX",0,NA
1012000,252000,2108,"BX",1,NA
1012000,253000,2109,"BX",0,NA
1012000,254000,2112,"BX",0,NA
1012000,255000,2119,"BX",1,NA
1012000,256000,2123,"BX",1,NA
1012000,257000,2147,"BX",1,NA
1012000,258000,2148,"BX",NA,1
1012000,259000,2158,"BX",1,1
1012000,260000,2159,"BX",1,NA
1012000,261000,2162,"BX",0,NA
1012000,262000,2168,"BX",0,NA
1012000,263000,2808,"BX",0,NA
1012000,264000,2813,"BX",1,NA
1012000,265000,2816,"BX",1,NA
1012000,266000,2821,"BX",1,NA
1012000,267000,2827,"BX",NA,NA
1012000,268000,2829,"BX",1,NA
1012000,269000,2831,"BX",1,1
1012000,270000,2835,"BX",1,1
1012000,271000,2839,"BX",1,1
1012000,272000,2841,"BX",NA,NA
1013000,168000,1636,"BK",NA,NA
1013000,169000,1633,"BK",1,1
1013000,170000,1634,"BK",1,1
1013000,171000,1661,"BK",1,NA
1013000,172000,1662,"BK",1,0
1013000,173000,1656,"BK",1,0
1013000,174000,1652,"BK",0,NA
1013000,175000,1648,"BK",1,1
1013000,176000,1647,"BK",NA,NA
1013000,177000,718,"BK",0,NA
1013000,178000,717,"BK",1,NA
1013000,179000,715,"BK",1,NA
1013000,180000,712,"BK",1,1
1013000,181000,707,"BK",1,1
1013000,182000,704,"BK",1,1
1013000,183000,698,"BK",1,1
1013000,184000,694,"BK",1,NA
1013000,185000,690,"BK",1,NA
1013000,186000,687,"BK",1,NA
1013000,187000,654,"BK",1,1
1013000,188000,719,"BK",NA,NA
1013000,190000,4231,"QN",NA,NA
1013000,191000,4232,"QN",NA,NA
1013000,192000,4196,"QN",0,0
1013000,193000,4198,"QN",1,1
1013000,194000,4199,"QN",1,NA
1013000,195000,4188,"QN",1,1
1013000,196000,4187,"QN",1,1
1013000,197000,4190,"QN",1,NA
1013000,198000,4205,"QN",1,NA
1013000,199000,4053,"QN",1,NA
1013000,2e+05,4052,"QN",0,0
1013000,201000,4051,"QN",NA,NA
1013000,202000,4049,"QN",1,NA
1013000,203000,4042,"QN",NA,NA
1013000,204000,3978,"QN",0,0
1013000,205000,3979,"QN",1,1
1013000,206000,3980,"QN",NA,NA
1013000,207000,3981,"QN",1,NA
1013000,208000,3982,"QN",1,1
1013000,209000,3791,"QN",0,NA
1013000,210000,3785,"QN",0,NA
1013000,211000,3772,"QN",0,NA
1013000,212000,3769,"QN",1,NA
1013000,213000,3765,"QN",0,NA
1013000,214000,3760,"QN",1,NA
1013000,215000,3753,"QN",1,NA
1013000,216000,3734,"QN",1,NA
1013000,217000,3724,"QN",1,NA
1013000,218000,3725,"QN",NA,NA
1013000,219000,3719,"QN",NA,NA
1013000,220000,3667,"QN",1,1
1013000,221000,3665,"QN",0,NA
1013000,222000,3673,"QN",NA,NA
1013000,223000,3678,"QN",NA,NA
1013000,224000,3687,"QN",NA,NA
1013000,230000,1926,"BX",NA,NA
1013000,231000,1925,"BX",NA,NA
1013000,233000,1929,"BX",NA,NA
1013000,234000,1928,"BX",NA,NA
1013000,235000,1922,"BX",NA,NA
1013000,236000,1960,"BX",0,NA
1013000,237000,1955,"BX",0,1
1013000,238000,1953,"BX",1,NA
1013000,239000,1954,"BX",0,0
1013000,240000,1952,"BX",0,NA
1013000,241000,1949,"BX",0,1
1013000,242000,2061,"BX",0,0
1013000,243000,2048,"BX",0,NA
1013000,244000,2049,"BX",1,NA
1013000,245000,2053,"BX",NA,NA
1013000,246000,2046,"BX",NA,NA
1013000,247000,2044,"BX",0,1
1013000,248000,2042,"BX",0,0
1013000,249000,2082,"BX",0,1
1013000,250000,2079,"BX",1,1
1013000,251000,2080,"BX",0,NA
1013000,252000,2073,"BX",1,0
1013000,253000,2074,"BX",1,NA
1013000,254000,2110,"BX",0,NA
1013000,255000,2113,"BX",0,1
1013000,256000,2143,"BX",1,0
1013000,257000,2146,"BX",1,NA
1013000,258000,2139,"BX",NA,NA
1013000,259000,2138,"BX",NA,NA
1013000,260000,2160,"BX",1,0
1013000,261000,2140,"BX",1,0
1013000,262000,2163,"BX",0,NA
1013000,264000,2814,"BX",NA,NA
1013000,265000,2819,"BX",1,NA
1013000,266000,2820,"BX",1,NA
1013000,267000,2826,"BX",NA,NA
1013000,268000,2828,"BX",1,NA
1013000,269000,2834,"BX",1,1
1013000,270000,2837,"BX",1,NA
1013000,271000,2838,"BX",1,NA
1014000,146000,6166,"QN",NA,NA
1014000,162000,1714,"BK",NA,NA
1014000,168000,1680,"BK",NA,0
1014000,169000,1676,"BK",0,NA
1014000,170000,1673,"BK",1,0
1014000,171000,1665,"BK",1,0
1014000,172000,1663,"BK",1,1
1014000,173000,1657,"BK",1,1
1014000,174000,1653,"BK",1,1
1014000,175000,1654,"BK",1,NA
1014000,176000,1644,"BK",0,NA
1014000,177000,806,"BK",NA,NA
1014000,178000,798,"BK",1,NA
1014000,179000,791,"BK",1,1
1014000,180000,713,"BK",1,0
1014000,181000,709,"BK",1,NA
1014000,182000,705,"BK",1,NA
1014000,183000,699,"BK",1,NA
1014000,184000,695,"BK",1,NA
1014000,185000,691,"BK",1,0
1014000,186000,688,"BK",1,NA
1014000,187000,655,"BK",1,0
1014000,188000,720,"BK",1,1
1014000,189000,4238,"QN",1,NA
1014000,189000,723,"BK",1,NA
1014000,191000,4233,"QN",NA,NA
1014000,192000,4234,"QN",1,NA
1014000,193000,4200,"QN",1,1
1014000,194000,4201,"QN",1,1
1014000,195000,4202,"QN",1,1
1014000,196000,4209,"QN",1,1
1014000,197000,4208,"QN",NA,NA
1014000,198000,4206,"QN",NA,NA
1014000,199000,4207,"QN",NA,NA
1014000,2e+05,4057,"QN",NA,NA
1014000,201000,4056,"QN",1,NA
1014000,202000,4055,"QN",1,NA
1014000,203000,4054,"QN",1,1
1014000,204000,3995,"QN",1,1
1014000,205000,3994,"QN",1,1
1014000,206000,3990,"QN",1,1
1014000,207000,3984,"QN",1,NA
1014000,208000,3983,"QN",NA,NA
1014000,209000,3792,"QN",1,1
1014000,210000,3786,"QN",0,NA
1014000,211000,3783,"QN",1,0
1014000,212000,3780,"QN",1,NA
1014000,213000,3777,"QN",1,NA
1014000,214000,3761,"QN",1,1
1014000,215000,3754,"QN",NA,1
1014000,216000,3735,"QN",1,1
1014000,217000,3729,"QN",1,NA
1014000,218000,3728,"QN",NA,NA
1014000,219000,3720,"QN",1,1
1014000,220000,3716,"QN",1,1
1014000,221000,3666,"QN",1,1
1014000,222000,3672,"QN",NA,NA
1014000,224000,3674,"QN",NA,NA
1014000,233000,1930,"BX",NA,NA
1014000,234000,1931,"BX",NA,NA
1014000,235000,1932,"BX",NA,NA
1014000,236000,1961,"BX",0,NA
1014000,237000,1962,"BX",0,NA
1014000,238000,1956,"BX",1,0
1014000,239000,1957,"BX",1,NA
1014000,240000,1958,"BX",1,NA
1014000,241000,1959,"BX",1,1
1014000,242000,2063,"BX",0,NA
1014000,243000,2062,"BX",1,NA
1014000,244000,2050,"BX",0,NA
1014000,245000,2054,"BX",NA,NA
1014000,246000,2056,"BX",0,NA
1014000,247000,2055,"BX",0,NA
1014000,248000,2088,"BX",0,NA
1014000,249000,2086,"BX",0,NA
1014000,250000,2085,"BX",1,NA
1014000,251000,2083,"BX",0,NA
1014000,252000,2076,"BX",1,NA
1014000,253000,2075,"BX",0,NA
1014000,254000,2175,"BX",0,NA
1014000,255000,2180,"BX",0,0
1014000,256000,2183,"BX",1,1
1014000,257000,2142,"BX",1,NA
1014000,258000,2145,"BX",NA,NA
1014000,259000,2149,"BX",NA,NA
1014000,261000,2141,"BX",1,1
1014000,262000,2156,"BX",NA,1
1014000,267000,2846,"BX",NA,NA
1015000,144000,6163,"QN",NA,NA
1015000,150000,1738,"BK",NA,NA
1015000,168000,1681,"BK",0,NA
1015000,169000,1679,"BK",0,1
1015000,170000,1677,"BK",1,0
1015000,171000,1674,"BK",1,NA
1015000,172000,1666,"BK",1,1
1015000,173000,1664,"BK",1,1
1015000,174000,1659,"BK",1,1
1015000,175000,1658,"BK",1,0
1015000,176000,814,"BK",1,NA
1015000,177000,807,"BK",1,NA
1015000,178000,803,"BK",1,NA
1015000,179000,796,"BK",1,NA
1015000,180000,792,"BK",1,NA
1015000,181000,710,"BK",1,NA
1015000,182000,708,"BK",0,NA
1015000,183000,701,"BK",1,1
1015000,184000,700,"BK",1,1
1015000,185000,737,"BK",0,0
1015000,186000,734,"BK",0,NA
1015000,187000,731,"BK",1,1
1015000,188000,721,"BK",1,NA
1015000,189000,724,"BK",NA,NA
1015000,192000,4235,"QN",1,NA
1015000,193000,4229,"QN",1,1
1015000,194000,4204,"QN",0,NA
1015000,195000,4203,"QN",1,1
1015000,196000,4210,"QN",1,1
1015000,197000,4220,"QN",NA,NA
1015000,198000,4217,"QN",NA,NA
1015000,199000,4059,"QN",NA,NA
1015000,2e+05,4086,"QN",1,0
1015000,201000,4058,"QN",1,1
1015000,202000,4069,"QN",1,1
1015000,203000,4062,"QN",1,NA
1015000,204000,4061,"QN",1,NA
1015000,205000,3992,"QN",1,NA
1015000,206000,3991,"QN",0,NA
1015000,207000,3986,"QN",1,NA
1015000,208000,3985,"QN",1,NA
1015000,209000,3793,"QN",1,NA
1015000,210000,3822,"QN",1,NA
1015000,211000,3819,"QN",1,1
1015000,212000,3781,"QN",1,NA
1015000,213000,3778,"QN",1,NA
1015000,214000,3762,"QN",1,1
1015000,215000,3755,"QN",1,1
1015000,216000,3751,"QN",1,1
1015000,217000,3731,"QN",1,NA
1015000,218000,3730,"QN",1,1
1015000,219000,3721,"QN",1,1
1015000,220000,3717,"QN",1,NA
1015000,221000,3718,"QN",0,1
1015000,233000,1985,"BX",NA,NA
1015000,234000,1981,"BX",NA,NA
1015000,235000,1978,"BX",0,NA
1015000,236000,1964,"BX",NA,NA
1015000,237000,1965,"BX",0,NA
1015000,238000,1963,"BX",0,NA
1015000,239000,1966,"BX",0,NA
1015000,240000,1967,"BX",0,NA
1015000,241000,1968,"BX",0,NA
1015000,242000,2065,"BX",0,NA
1015000,243000,2064,"BX",0,NA
1015000,244000,2051,"BX",0,0
1015000,245000,2052,"BX",0,NA
1015000,246000,2058,"BX",0,NA
1015000,247000,2057,"BX",1,0
1015000,248000,2093,"BX",1,NA
1015000,249000,2090,"BX",0,NA
1015000,250000,2089,"BX",0,NA
1015000,251000,2087,"BX",0,NA
1015000,252000,2084,"BX",1,1
1015000,253000,2081,"BX",1,NA
1015000,254000,2176,"BX",0,0
1015000,255000,2177,"BX",1,NA
1015000,256000,2181,"BX",1,0
1015000,257000,2144,"BX",0,NA
1015000,258000,2150,"BX",0,NA
1015000,259000,2152,"BX",NA,NA
1015000,260000,2151,"BX",NA,NA
1015000,261000,2154,"BX",1,NA
1015000,262000,2155,"BX",NA,NA
1015000,266000,2845,"BX",NA,NA
1016000,146000,6165,"QN",NA,NA
1016000,152000,1737,"BK",NA,NA
1016000,169000,1684,"BK",NA,NA
1016000,170000,1683,"BK",1,NA
1016000,171000,1678,"BK",1,NA
1016000,172000,1675,"BK",1,1
1016000,173000,1668,"BK",1,NA
1016000,174000,1667,"BK",NA,NA
1016000,175000,1660,"BK",1,NA
1016000,176000,815,"BK",NA,NA
1016000,177000,810,"BK",1,NA
1016000,178000,808,"BK",1,0
1016000,179000,799,"BK",0,NA
1016000,180000,793,"BK",1,0
1016000,181000,753,"BK",1,0
1016000,182000,751,"BK",1,NA
1016000,183000,746,"BK",1,NA
1016000,184000,743,"BK",1,NA
1016000,185000,740,"BK",1,1
1016000,186000,735,"BK",0,NA
1016000,187000,732,"BK",1,NA
1016000,188000,727,"BK",1,0
1016000,189000,722,"BK",NA,NA
1016000,190000,4239,"QN",NA,NA
1016000,192000,4236,"QN",NA,NA
1016000,193000,4230,"QN",1,NA
1016000,194000,4226,"QN",1,NA
1016000,195000,4221,"QN",1,NA
1016000,196000,4211,"QN",1,1
1016000,197000,4212,"QN",1,NA
1016000,199000,4060,"QN",0,NA
1016000,2e+05,4087,"QN",1,1
1016000,201000,4081,"QN",NA,0
1016000,202000,4070,"QN",0,NA
1016000,203000,4067,"QN",NA,1
1016000,204000,4065,"QN",1,1
1016000,205000,4063,"QN",0,NA
1016000,206000,3993,"QN",1,1
1016000,207000,3987,"QN",1,1
1016000,208000,3829,"QN",1,1
1016000,209000,3827,"QN",1,NA
1016000,210000,3823,"QN",0,NA
1016000,211000,3820,"QN",0,1
1016000,212000,3782,"QN",1,0
1016000,213000,3779,"QN",1,1
1016000,214000,3776,"QN",1,1
1016000,215000,3756,"QN",1,1
1016000,216000,3752,"QN",1,0
1016000,217000,3733,"QN",1,1
1016000,218000,3732,"QN",1,1
1016000,219000,3743,"QN",NA,NA
1016000,232000,1990,"BX",NA,NA
1016000,233000,1986,"BX",NA,NA
1016000,234000,1983,"BX",NA,NA
1016000,235000,1979,"BX",0,NA
1016000,236000,1976,"BX",0,NA
1016000,237000,1973,"BX",0,NA
1016000,238000,1972,"BX",1,NA
1016000,239000,1969,"BX",0,NA
1016000,240000,1970,"BX",NA,NA
1016000,241000,1971,"BX",1,NA
1016000,242000,2071,"BX",0,NA
1016000,243000,2068,"BX",0,NA
1016000,244000,2066,"BX",0,NA
1016000,245000,2059,"BX",NA,NA
1016000,246000,2060,"BX",0,NA
1016000,247000,2101,"BX",0,NA
1016000,248000,2098,"BX",1,NA
1016000,249000,2094,"BX",0,1
1016000,250000,2095,"BX",0,0
1016000,251000,2092,"BX",1,NA
1016000,252000,2091,"BX",0,NA
1016000,253000,2171,"BX",NA,NA
1016000,254000,2172,"BX",NA,NA
1016000,255000,2170,"BX",0,NA
1016000,256000,2178,"BX",1,NA
1016000,257000,2182,"BX",1,NA
1016000,258000,2184,"BX",1,0
1016000,259000,2186,"BX",0,NA
1016000,260000,2153,"BX",0,NA
1016000,261000,2187,"BX",1,NA
1016000,265000,2843,"BX",NA,NA
1017000,146000,6164,"QN",NA,NA
1017000,171000,1682,"BK",NA,NA
1017000,172000,1672,"BK",1,1
1017000,173000,1669,"BK",1,NA
1017000,174000,1671,"BK",NA,NA
1017000,175000,819,"BK",1,NA
1017000,176000,821,"BK",1,NA
1017000,177000,816,"BK",NA,NA
1017000,178000,811,"BK",NA,NA
1017000,179000,804,"BK",1,NA
1017000,180000,800,"BK",0,NA
1017000,181000,794,"BK",1,0
1017000,182000,752,"BK",1,NA
1017000,183000,747,"BK",1,1
1017000,184000,744,"BK",0,1
1017000,185000,741,"BK",0,0
1017000,186000,738,"BK",1,NA
1017000,187000,733,"BK",1,NA
1017000,188000,728,"BK",1,NA
1017000,189000,726,"BK",1,NA
1017000,190000,725,"BK",NA,NA
1017000,190000,4241,"QN",NA,NA
1017000,191000,4240,"QN",NA,NA
1017000,192000,4237,"QN",NA,NA
1017000,193000,4243,"QN",NA,NA
1017000,194000,4227,"QN",NA,NA
1017000,195000,4222,"QN",0,NA
1017000,196000,4213,"QN",1,1
1017000,197000,4214,"QN",NA,NA
1017000,198000,4218,"QN",NA,NA
1017000,199000,4102,"QN",0,NA
1017000,2e+05,4091,"QN",1,1
1017000,201000,4090,"QN",1,1
1017000,202000,4082,"QN",1,NA
1017000,203000,4068,"QN",1,1
1017000,204000,4066,"QN",1,NA
1017000,205000,4064,"QN",0,NA
1017000,206000,4078,"QN",1,1
1017000,207000,3988,"QN",1,1
1017000,208000,3830,"QN",1,NA
1017000,209000,3828,"QN",NA,0
1017000,210000,3825,"QN",1,1
1017000,211000,3821,"QN",1,0
1017000,212000,3815,"QN",1,0
1017000,213000,3809,"QN",1,1
1017000,214000,3807,"QN",1,1
1017000,215000,3800,"QN",1,NA
1017000,216000,3797,"QN",1,NA
1017000,217000,3747,"QN",1,1
1017000,218000,3744,"QN",1,1
1017000,219000,3736,"QN",NA,NA
1017000,228000,1927,"BX",NA,NA
1017000,232000,1991,"BX",NA,NA
1017000,233000,1987,"BX",NA,NA
1017000,234000,1984,"BX",NA,NA
1017000,235000,1980,"BX",NA,NA
1017000,236000,1977,"BX",NA,NA
1017000,237000,1974,"BX",NA,NA
1017000,238000,1975,"BX",0,NA
1017000,239000,2281,"BX",0,NA
1017000,240000,2295,"BX",1,NA
1017000,241000,2301,"BX",1,NA
1017000,242000,2311,"BX",1,1
1017000,243000,2072,"BX",0,NA
1017000,244000,2070,"BX",NA,NA
1017000,245000,2069,"BX",0,NA
1017000,246000,2067,"BX",1,0
1017000,247000,2103,"BX",1,NA
1017000,248000,2102,"BX",0,NA
1017000,249000,2099,"BX",0,NA
1017000,250000,2100,"BX",0,NA
1017000,251000,2097,"BX",NA,1
1017000,252000,2096,"BX",0,NA
1017000,255000,2173,"BX",0,0
1017000,256000,2174,"BX",1,NA
1017000,257000,2179,"BX",1,NA
1017000,258000,2185,"BX",1,0
1017000,259000,2191,"BX",1,NA
1017000,260000,2189,"BX",1,1
1017000,261000,2188,"BX",1,NA
1018000,146000,6162,"QN",NA,NA
1018000,152000,1743,"BK",NA,NA
1018000,173000,1670,"BK",NA,NA
1018000,174000,820,"BK",1,NA
1018000,175000,824,"BK",0,NA
1018000,178000,812,"BK",1,NA
1018000,179000,809,"BK",1,NA
1018000,180000,801,"BK",1,0
1018000,181000,797,"BK",0,NA
1018000,182000,795,"BK",1,NA
1018000,183000,748,"BK",0,NA
1018000,184000,745,"BK",0,NA
1018000,185000,742,"BK",1,0
1018000,186000,739,"BK",1,0
1018000,187000,736,"BK",1,NA
1018000,188000,730,"BK",1,0
1018000,189000,729,"BK",1,1
1018000,190000,755,"BK",1,NA
1018000,191000,756,"BK",NA,NA
1018000,194000,4228,"QN",NA,NA
1018000,195000,4223,"QN",1,1
1018000,196000,4215,"QN",1,1
1018000,197000,4216,"QN",1,NA
1018000,198000,4219,"QN",NA,NA
1018000,199000,4103,"QN",NA,NA
1018000,2e+05,4099,"QN",1,NA
1018000,201000,4092,"QN",1,NA
1018000,202000,4083,"QN",1,NA
1018000,203000,4072,"QN",1,1
1018000,204000,4071,"QN",1,0
1018000,205000,4079,"QN",1,NA
1018000,206000,4074,"QN",1,NA
1018000,207000,3989,"QN",1,1
1018000,208000,3831,"QN",1,1
1018000,209000,3832,"QN",1,0
1018000,210000,3826,"QN",1,NA
1018000,211000,3824,"QN",1,NA
1018000,212000,3816,"QN",1,NA
1018000,213000,3810,"QN",1,1
1018000,214000,3808,"QN",1,1
1018000,215000,3803,"QN",1,NA
1018000,216000,3798,"QN",1,1
1018000,217000,3794,"QN",1,1
1018000,218000,3745,"QN",1,1
1018000,219000,3737,"QN",1,0
1018000,220000,3738,"QN",NA,NA
1018000,232000,1992,"BX",NA,NA
1018000,233000,1989,"BX",NA,NA
1018000,234000,1988,"BX",NA,NA
1018000,236000,1982,"BX",NA,NA
1018000,238000,2275,"BX",0,NA
1018000,239000,2282,"BX",0,NA
1018000,240000,2296,"BX",0,NA
1018000,241000,2302,"BX",1,1
1018000,242000,2312,"BX",0,NA
1018000,243000,2335,"BX",0,NA
1018000,244000,2338,"BX",0,0
1018000,245000,2106,"BX",0,NA
1018000,246000,2105,"BX",0,NA
1018000,247000,2104,"BX",0,NA
1018000,254000,2169,"BX",NA,NA
1018000,256000,2190,"BX",NA,NA
1018000,257000,2195,"BX",1,NA
1018000,258000,2196,"BX",1,0
1018000,259000,2197,"BX",1,NA
1018000,260000,2193,"BX",1,0
1018000,261000,2192,"BX",1,0
1018000,262000,2194,"BX",0,0
1018000,266000,2212,"BX",0,NA
1019000,146000,6161,"QN",NA,NA
1019000,175000,822,"BK",NA,NA
1019000,176000,827,"BK",NA,NA
1019000,177000,828,"BK",NA,NA
1019000,178000,817,"BK",NA,NA
1019000,179000,813,"BK",0,NA
1019000,180000,805,"BK",1,NA
1019000,181000,802,"BK",1,1
1019000,182000,833,"BK",1,NA
1019000,183000,750,"BK",1,NA
1019000,184000,749,"BK",0,NA
1019000,185000,778,"BK",1,NA
1019000,186000,770,"BK",1,NA
1019000,187000,768,"BK",1,0
1019000,188000,766,"BK",0,NA
1019000,189000,759,"BK",0,NA
1019000,190000,760,"BK",1,1
1019000,191000,757,"BK",NA,NA
1019000,194000,4242,"QN",NA,NA
1019000,195000,4225,"QN",NA,NA
1019000,196000,4224,"QN",1,1
1019000,197000,4246,"QN",NA,NA
1019000,198000,4244,"QN",1,1
1019000,199000,4104,"QN",0,NA
1019000,2e+05,4100,"QN",1,0
1019000,201000,4093,"QN",1,1
1019000,202000,4088,"QN",NA,NA
1019000,203000,4084,"QN",1,1
1019000,204000,4080,"QN",1,1
1019000,205000,4075,"QN",1,NA
1019000,206000,4073,"QN",1,NA
1019000,207000,3880,"QN",0,1
1019000,208000,3879,"QN",1,1
1019000,209000,3837,"QN",1,NA
1019000,210000,3835,"QN",1,1
1019000,211000,3833,"QN",1,1
1019000,212000,3817,"QN",0,NA
1019000,213000,3813,"QN",1,1
1019000,214000,3811,"QN",1,1
1019000,215000,3804,"QN",1,1
1019000,216000,3799,"QN",0,NA
1019000,217000,3795,"QN",0,NA
